"id_registro","id_tipo_registro","numero_hombres","numero_mujeres","numero_ninos","numero_lgbt","numero_no_nacidos_mexico","identificador_autobus","id_albergue","id_usuario_captura","fecha_registro"
774,2,1,0,0,0,0,,22,6079834,2025-04-08 11:58:56.687
775,2,1,0,0,0,0,,2,6092647,2025-04-08 14:19:50.968
776,1,60,11,4,0,0,,22,6079834,2025-04-08 14:47:46.420
777,1,70,13,4,0,0,,22,6079834,2025-04-08 18:50:22.909
778,2,70,13,4,0,0,,22,6102783,2025-04-08 18:58:37.803
779,2,70,13,4,0,0,,22,6079834,2025-04-08 19:05:33.619
780,1,5,0,0,0,0,,22,6079834,2025-04-09 09:50:32.279
781,2,4,0,0,0,0,,22,6079834,2025-04-09 10:02:32.956
782,1,1,0,0,0,0,,22,6079834,2025-04-09 10:06:59.480
783,2,1,0,0,0,0,,22,6079834,2025-04-09 11:39:28.208
784,1,40,1,0,0,0,,22,6079834,2025-04-09 11:56:28.549
785,1,1,0,0,0,0,,22,6079834,2025-04-09 12:45:48.083
786,1,1,1,0,0,0,,22,6079834,2025-04-09 12:50:39.665
787,1,1,0,0,0,0,,22,6079834,2025-04-09 13:21:01.993
788,2,1,0,0,0,0,,22,6079834,2025-04-09 13:41:45.445
789,2,2,1,0,0,0,,22,6079834,2025-04-09 15:17:57.848
790,1,8,0,0,0,0,,22,6079834,2025-04-09 15:18:11.384
791,2,48,1,0,0,0,,22,6079834,2025-04-09 16:47:00.174
792,1,117,10,2,0,0,,2,6092647,2025-04-10 08:44:45.320
793,1,55,5,0,0,0,,2,6092647,2025-04-10 08:47:12.655
794,2,180,14,2,0,0,,2,6092647,2025-04-10 08:49:31.510
795,1,40,2,0,0,0,,22,6079834,2025-04-10 11:24:55.171
796,1,1,0,0,0,0,,22,6079834,2025-04-10 12:08:37.109
797,2,1,0,0,0,0,,22,6079834,2025-04-10 13:02:37.544
798,2,1,0,0,0,0,,22,6079834,2025-04-10 13:03:33.951
799,1,1,0,0,0,0,,22,6079834,2025-04-10 13:10:10.426
800,1,1,0,0,0,0,,22,6079834,2025-04-10 14:10:21.348
801,2,2,0,0,0,0,,22,6079834,2025-04-10 15:38:24.497
802,2,39,2,0,0,0,,22,6079834,2025-04-10 18:42:37.772
803,1,34,3,1,0,0,,2,6092647,2025-04-10 21:58:31.856
804,2,0,3,1,0,0,,2,6092647,2025-04-10 21:59:04.399
805,2,28,0,0,0,0,,2,6092647,2025-04-10 21:59:34.047
806,1,5,0,0,0,0,,2,6092647,2025-04-11 08:42:07.595
807,2,1,0,0,0,0,,2,6092647,2025-04-11 08:42:30.593
808,1,2,0,0,0,0,,22,6079834,2025-04-11 09:35:14.460
809,2,2,0,0,0,0,,22,6079834,2025-04-11 10:09:30.971
810,1,10,1,0,0,0,,22,6079834,2025-04-11 11:05:30.310
811,1,1,1,2,0,0,,22,6079834,2025-04-11 12:16:48.170
812,2,1,0,0,0,0,,22,6079834,2025-04-11 14:24:29.891
813,1,1,0,0,0,0,,22,6079834,2025-04-11 14:25:16.832
814,2,1,0,0,0,0,,22,6079834,2025-04-11 15:34:38.251
815,1,92,6,0,0,0,,2,6092647,2025-04-12 11:29:52.177
816,2,60,6,0,0,0,,2,6092647,2025-04-12 11:30:30.442
817,2,4,0,0,0,0,,2,6092647,2025-04-12 11:31:00.248
818,1,41,4,0,0,0,,22,6079834,2025-04-12 11:47:30.547
819,2,1,0,0,0,0,,22,6079834,2025-04-12 12:41:52.313
820,2,1,0,0,0,0,,22,6079834,2025-04-12 13:09:58.155
821,2,1,0,0,0,0,,22,6079834,2025-04-12 13:42:47.787
822,2,1,0,0,0,0,,22,6079834,2025-04-12 14:17:46.696
823,1,1,0,0,0,0,,22,6079834,2025-04-12 16:13:24.740
824,2,1,0,0,0,0,,22,6079834,2025-04-12 16:19:20.346
825,2,1,0,0,0,0,,22,6079834,2025-04-12 16:24:07.482
826,1,47,0,0,0,0,,22,6079834,2025-04-12 16:49:25.265
827,2,94,0,0,0,0,,22,6079834,2025-04-12 16:50:05.863
828,2,0,6,2,0,0,,22,6079834,2025-04-12 16:50:20.108
829,1,32,4,1,0,0,,2,6092647,2025-04-12 23:11:23.371
830,2,0,7,1,0,0,,2,6092647,2025-04-12 23:13:31.545
831,2,80,0,0,0,0,,2,6092647,2025-04-12 23:14:04.025
832,1,2,0,0,0,0,,22,6079834,2025-04-13 10:21:42.880
833,1,2,1,0,0,0,,7,6124202,2025-04-14 08:58:52.455
834,2,1,1,0,0,0,,7,6124202,2025-04-14 08:59:12.064
835,1,0,4,0,0,0,,2,6092647,2025-04-14 09:00:42.952
836,1,17,0,0,0,0,,2,6092647,2025-04-14 09:01:19.459
837,2,10,3,0,0,0,,2,6092647,2025-04-14 09:02:05.030
838,1,1,0,0,0,0,,22,6079834,2025-04-14 09:51:42.490
839,2,1,0,0,0,0,,22,6079834,2025-04-14 11:13:47.689
840,2,1,0,0,0,0,,7,6124202,2025-04-14 11:19:20.051
841,2,2,0,0,0,0,,22,6079834,2025-04-14 12:39:12.125
842,1,1,0,0,0,0,,22,6079834,2025-04-14 13:01:09.752
843,2,1,0,0,0,0,,22,6079834,2025-04-14 13:37:21.679
844,1,36,9,0,0,0,,2,6092647,2025-04-15 00:48:27.154
845,2,34,5,0,0,0,,2,6092647,2025-04-15 00:49:18.334
846,1,6,1,0,0,0,,22,6079834,2025-04-15 09:36:28.762
847,2,0,1,0,0,0,,22,6079834,2025-04-15 12:51:16.734
848,2,2,0,0,0,0,,22,6079834,2025-04-15 12:51:34.336
849,1,2,0,0,0,0,,22,6079834,2025-04-15 12:51:52.500
850,1,0,1,0,0,0,,22,6079834,2025-04-15 12:54:29.318
851,1,1,0,0,0,0,,22,6079834,2025-04-15 12:54:51.841
852,2,1,0,0,0,0,,22,6079834,2025-04-15 13:17:17.140
853,2,4,1,0,0,0,,22,6079834,2025-04-15 15:05:36.273
854,2,2,0,0,0,0,,22,6079834,2025-04-15 15:29:00.786
855,1,39,7,0,0,0,,2,6092647,2025-04-16 04:46:53.485
856,2,41,9,0,0,0,,2,6092647,2025-04-16 04:48:00.817
857,1,1,1,0,0,0,,22,6079834,2025-04-16 09:00:55.723
858,2,0,1,0,0,0,,22,6079834,2025-04-16 10:06:30.609
859,2,1,0,0,0,0,,22,6079834,2025-04-16 11:56:21.197
860,1,1,1,0,0,0,,22,6079834,2025-04-16 16:23:09.739
861,2,1,1,0,0,0,,22,6079834,2025-04-16 18:01:00.650
862,1,30,4,0,0,0,,2,6092647,2025-04-17 09:03:00.883
863,2,32,5,0,0,0,,2,6092647,2025-04-17 09:03:33.417
864,1,6,0,0,0,0,,22,6079834,2025-04-17 11:13:24.652
865,2,1,0,0,0,0,,22,6079834,2025-04-17 12:27:22.276
866,1,5,0,0,0,0,,22,6079834,2025-04-17 13:14:09.174
867,2,1,0,0,0,0,,22,6079834,2025-04-17 14:51:34.353
868,2,2,0,0,0,0,,22,6079834,2025-04-17 19:09:28.070
869,1,29,3,1,0,0,,2,6092647,2025-04-18 08:01:41.499
870,2,35,3,1,0,0,,2,6092647,2025-04-18 08:05:03.889
871,1,10,0,0,0,0,,22,6079834,2025-04-18 11:09:33.282
872,2,2,0,0,0,0,,22,6079834,2025-04-18 15:03:49.327
873,2,15,0,0,0,0,,22,6079834,2025-04-18 18:35:36.017
874,1,40,11,1,0,0,,2,6092647,2025-04-19 01:36:37.015
875,2,39,8,0,0,0,,2,6092647,2025-04-19 01:39:22.358
876,1,2,3,0,0,0,,2,6092647,2025-04-20 02:31:47.989
877,2,4,1,0,0,0,,2,6092647,2025-04-20 02:32:34.663
878,1,10,4,1,0,0,,2,6092647,2025-04-20 22:44:48.618
879,2,8,4,1,0,0,,2,6092647,2025-04-20 22:45:32.009
880,1,4,0,0,0,0,,22,6079834,2025-04-21 10:40:46.272
881,1,1,0,0,0,0,,22,6079834,2025-04-21 11:06:25.493
882,1,3,0,0,0,0,,7,6124202,2025-04-21 13:38:09.039
883,2,2,0,0,0,0,,7,6124202,2025-04-21 13:38:26.274
884,2,5,0,0,0,0,,22,6079834,2025-04-21 13:57:38.842
885,1,6,1,0,0,0,,2,6092647,2025-04-22 00:31:44.060
886,1,1,0,0,0,0,,2,6092647,2025-04-22 00:32:54.512
887,2,11,3,1,0,0,,2,6092647,2025-04-22 00:33:40.112
888,2,0,2,0,0,0,,2,6092647,2025-04-22 00:34:08.007
889,1,1,0,0,0,0,,22,6079834,2025-04-22 11:08:05.959
890,2,1,0,0,0,0,,22,6079834,2025-04-22 13:10:50.791
891,1,3,0,0,0,0,,2,6092647,2025-04-22 23:51:34.871
892,1,1,0,0,0,0,,2,6092647,2025-04-22 23:52:34.811
893,2,4,3,0,0,0,,2,6092647,2025-04-22 23:53:05.934
894,1,2,0,0,0,0,,22,6079834,2025-04-23 14:28:50.819
895,2,1,0,0,0,0,,22,6079834,2025-04-23 15:09:23.358
896,2,1,0,0,0,0,,22,6079834,2025-04-23 16:27:25.204
897,1,1,0,0,0,0,,22,6079834,2025-04-24 14:14:48.656
898,2,1,0,0,0,0,,22,6079834,2025-04-24 14:38:30.403
899,1,3,4,0,0,0,,2,6092647,2025-04-24 23:54:06.371
900,2,6,3,0,0,0,,2,6092647,2025-04-24 23:55:51.851
901,1,9,0,0,0,0,,2,6092647,2025-04-25 12:28:43.014
902,2,5,0,0,0,0,,2,6092647,2025-04-25 12:29:15.525
903,1,1,1,0,0,0,,7,6124202,2025-04-25 20:51:39.520
904,2,2,1,0,0,0,,7,6124202,2025-04-25 20:51:58.450
905,1,10,5,0,0,0,,2,6092647,2025-04-26 00:21:29.167
906,2,13,5,0,0,0,,2,6092647,2025-04-26 00:22:36.000
907,1,2,0,0,0,0,,2,6092647,2025-04-26 12:18:30.890
908,2,2,0,0,0,0,,2,6092647,2025-04-26 12:18:52.664
909,1,1,0,0,0,0,,22,6079834,2025-04-26 12:54:56.384
910,2,1,0,0,0,0,,22,6079834,2025-04-26 13:45:27.146
911,1,1,1,3,0,0,,7,6124202,2025-04-26 17:34:13.687
912,2,1,1,3,0,0,,7,6124202,2025-04-26 20:06:32.002
913,1,4,2,0,0,0,,2,6092647,2025-04-27 10:42:57.751
914,2,7,3,0,0,0,,2,6092647,2025-04-27 10:43:27.034
915,1,4,1,0,0,0,,2,6092647,2025-04-27 23:20:56.451
916,2,4,1,0,0,0,,2,6092647,2025-04-27 23:21:23.672
917,1,1,0,0,0,0,,22,6079834,2025-04-29 10:44:16.100
918,2,1,0,0,0,0,,22,6079834,2025-04-29 12:17:06.761
919,1,7,4,2,0,0,,2,6092647,2025-04-29 18:19:59.579
920,2,0,3,2,0,0,,2,6092647,2025-04-29 18:22:35.458
921,1,51,4,0,0,0,,2,6092647,2025-04-30 09:08:22.034
922,2,28,3,0,0,0,,2,6092647,2025-04-30 09:09:24.945
923,1,1,0,0,0,0,,22,6079834,2025-05-01 08:33:53.345
924,2,1,0,0,0,0,,22,6079834,2025-05-01 09:26:30.184
925,1,27,3,7,0,0,,2,6092647,2025-05-01 09:57:53.797
926,2,0,3,6,0,0,,2,6092647,2025-05-01 09:58:44.368
927,2,34,0,0,0,0,,2,6092647,2025-05-01 09:59:33.806
928,1,1,1,1,0,0,,22,6079834,2025-05-01 13:04:11.361
929,2,1,1,1,0,0,,22,6079834,2025-05-01 15:01:07.946
930,1,44,5,0,0,0,,2,6092647,2025-05-02 07:49:33.740
931,2,30,4,0,0,0,,2,6092647,2025-05-02 07:51:54.856
932,1,1,0,0,0,0,,22,6079834,2025-05-02 09:53:24.642
933,2,1,0,0,0,0,,22,6079834,2025-05-02 13:13:18.789
934,1,33,3,1,0,0,,2,6092647,2025-05-03 09:18:29.751
935,2,32,5,0,0,0,,2,6092647,2025-05-03 09:19:36.870
936,1,13,1,0,0,0,,2,6092647,2025-05-04 10:14:47.846
937,2,40,1,0,0,0,,2,6092647,2025-05-04 10:16:43.971
938,2,4,0,0,0,0,,2,6092647,2025-05-04 10:18:50.871
939,1,4,2,1,0,0,,2,6092647,2025-05-04 23:06:44.804
940,2,5,2,2,0,0,,2,6092647,2025-05-04 23:07:38.710
941,1,2,0,0,0,0,,22,6079834,2025-05-05 11:23:50.536
942,2,1,0,0,0,0,,22,6079834,2025-05-05 11:38:04.551
943,2,1,0,0,0,0,,22,6079834,2025-05-05 14:49:00.291
944,1,16,0,0,0,0,,2,6092647,2025-05-06 02:16:43.181
945,2,9,1,1,0,0,,2,6092647,2025-05-06 02:17:15.590
946,1,1,0,0,0,0,,22,6079834,2025-05-06 11:49:32.880
947,2,1,0,0,0,0,,22,6079834,2025-05-06 12:54:02.222
948,1,84,7,0,0,0,,2,6092647,2025-05-07 09:47:39.950
949,1,1,0,0,0,0,,22,6079834,2025-05-07 09:48:38.473
950,2,31,4,0,0,0,,2,6092647,2025-05-07 09:48:45.695
951,1,1,0,0,0,0,,22,6079834,2025-05-07 16:09:23.934
952,1,3,0,0,0,0,,22,6079834,2025-05-07 16:09:43.154
953,1,1,1,1,0,0,,22,6079834,2025-05-07 16:10:23.628
954,1,0,1,3,0,0,,22,6079834,2025-05-07 16:10:43.056
955,2,5,0,0,0,0,,22,6079834,2025-05-07 16:11:05.469
956,2,1,2,4,0,0,,22,6079834,2025-05-07 17:40:58.219
957,1,28,1,0,0,0,,2,6092647,2025-05-08 10:21:07.723
958,1,75,3,0,0,0,,2,6092647,2025-05-08 10:21:56.490
959,2,75,3,0,0,0,,2,6092647,2025-05-08 10:22:33.870
960,2,79,0,0,0,0,,2,5641299,2025-05-08 12:37:59.394
961,2,0,3,0,0,0,,2,5641299,2025-05-08 12:38:20.408
962,1,4,0,0,0,0,,2,5641299,2025-05-08 12:38:51.374
963,2,5,1,0,0,0,,5,5641299,2025-05-08 12:42:46.573
964,2,67,4,0,0,0,,17,5641299,2025-05-08 12:49:20.162
965,1,1,0,0,0,0,,22,6079834,2025-05-08 12:50:03.420
966,1,1,1,5,0,0,,22,6079834,2025-05-08 12:50:34.676
967,2,1,0,0,0,0,,22,6079834,2025-05-08 14:17:07.467
968,2,1,1,5,0,0,,22,6079834,2025-05-09 10:01:03.130
969,1,1,0,0,0,0,,22,6079834,2025-05-09 11:30:03.839
970,1,1,0,0,0,0,,22,6079834,2025-05-09 11:45:36.766
971,2,1,0,0,0,0,,22,6079834,2025-05-09 11:45:45.414
972,2,1,0,0,0,0,,22,6079834,2025-05-09 12:13:51.472
973,1,1,0,0,0,0,,22,6079834,2025-05-09 13:44:05.814
974,2,1,0,0,0,0,,22,6079834,2025-05-09 13:44:18.504
1213,2,26,4,0,0,0,,2,6092647,2025-06-13 22:38:12.508
1217,1,37,4,4,0,0,,2,6092647,2025-06-13 22:42:58.663
1219,1,8,0,0,0,0,,2,6092647,2025-06-14 08:32:21.743
1220,2,40,7,4,0,0,,2,6092647,2025-06-14 08:33:54.711
1223,2,1,0,0,0,0,,22,6079834,2025-06-14 10:06:53.090
1224,2,1,0,0,0,0,,22,6079834,2025-06-15 08:23:33.147
1225,1,20,3,1,0,0,,2,6092647,2025-06-15 11:40:05.966
1226,2,27,4,1,0,0,,2,6092647,2025-06-15 11:40:44.094
1227,1,4,2,0,0,0,,2,6092647,2025-06-16 08:21:53.265
1228,2,5,1,0,0,0,,2,6092647,2025-06-16 08:22:25.071
1229,1,1,0,0,0,0,,22,6079834,2025-06-16 12:19:16.541
1230,1,2,0,0,0,0,,7,6124202,2025-06-16 12:27:56.661
1231,2,1,0,0,0,0,,22,6079834,2025-06-16 13:17:41.524
1232,1,29,2,0,0,0,,22,6079834,2025-06-16 13:27:30.009
1233,2,1,0,0,0,0,,22,6079834,2025-06-16 14:48:08.750
1237,1,23,3,2,0,0,,2,6092647,2025-06-17 07:04:56.356
1238,2,17,4,0,0,0,,2,6092647,2025-06-17 07:05:51.184
1245,2,30,1,2,0,0,,2,6092647,2025-06-18 06:54:48.239
1254,1,25,7,3,0,0,,2,6092647,2025-06-20 08:36:20.298
1260,2,1,0,0,0,0,,22,6079834,2025-06-20 17:30:41.030
1268,1,55,4,0,0,0,,22,6079834,2025-06-22 14:15:07.416
1270,1,29,1,2,0,0,,2,6092647,2025-06-22 16:34:35.577
1271,2,26,0,0,0,0,,2,6092647,2025-06-22 16:35:26.895
1287,1,33,3,0,0,0,,22,6079834,2025-06-24 15:26:34.805
1300,1,0,1,0,0,0,,22,6079834,2025-06-26 10:56:55.965
1309,1,40,4,1,0,0,,2,6092647,2025-06-27 09:55:54.046
1317,2,1,0,0,0,0,,22,6079834,2025-06-27 14:41:11.568
1327,2,5,0,0,0,0,,22,6079834,2025-06-29 11:20:07.029
1333,1,1,0,0,0,0,,22,6079834,2025-06-30 13:36:18.585
1334,2,1,0,0,0,0,,22,6079834,2025-06-30 13:50:40.517
1343,2,27,3,0,0,0,,2,6092647,2025-07-02 11:35:02.782
1351,1,26,0,0,0,0,,22,6079834,2025-07-03 12:34:02.223
1357,1,38,1,0,0,0,,22,6079834,2025-07-04 14:52:43.189
1358,2,38,1,0,0,0,,22,6079834,2025-07-04 17:32:20.807
1359,1,89,6,1,0,0,,2,6092647,2025-07-05 00:13:42.874
1360,2,50,3,0,0,0,,2,6092647,2025-07-05 00:14:27.360
1362,1,1,0,0,0,0,,22,6079834,2025-07-07 12:35:15.043
1363,1,20,2,0,0,0,,22,6079834,2025-07-07 13:32:24.973
1364,2,1,0,0,0,0,,22,6079834,2025-07-07 13:32:42.095
1365,2,2,0,0,0,0,,7,6124202,2025-07-07 14:59:15.790
1370,1,43,2,0,0,0,,2,6092647,2025-07-07 15:17:22.806
1371,1,9,1,0,0,0,,2,6092647,2025-07-07 15:18:12.638
1372,1,2,0,0,0,0,,2,6092647,2025-07-07 15:18:34.240
1373,2,0,8,5,0,0,,2,6092647,2025-07-07 15:19:18.550
1376,2,5,0,0,0,0,,22,6079834,2025-07-07 18:58:18.528
1380,1,10,1,0,0,0,,22,6079834,2025-07-08 14:08:34.101
1381,2,1,0,0,0,0,,22,6079834,2025-07-08 14:09:10.260
1382,1,1,0,0,0,0,,22,6079834,2025-07-08 14:11:49.865
1383,2,2,0,0,0,0,,22,6079834,2025-07-08 15:43:54.612
1384,2,23,3,0,0,0,,22,6079834,2025-07-08 17:03:14.634
1387,1,30,1,0,0,0,,22,6079834,2025-07-09 13:26:52.882
1388,2,1,0,0,0,0,,22,6079834,2025-07-09 16:13:10.101
1390,2,1,0,0,0,0,,22,6079834,2025-07-10 13:27:50.993
1391,1,27,2,0,0,0,,22,6079834,2025-07-10 13:28:11.506
1392,2,2,0,0,0,0,,22,6079834,2025-07-10 14:16:33.401
1394,2,1,0,0,0,0,,22,6079834,2025-07-10 17:03:03.060
1395,1,2,1,0,0,0,,22,6079834,2025-07-10 17:36:48.628
1396,2,1,0,0,0,0,,22,6079834,2025-07-10 18:29:11.795
1397,1,62,4,0,0,0,,2,6092647,2025-07-10 19:34:50.226
1398,2,48,1,0,0,0,,2,6092647,2025-07-10 19:35:42.119
1401,1,1,0,0,0,0,,22,6079834,2025-07-11 09:41:51.433
1402,2,1,0,0,0,0,,22,6079834,2025-07-11 11:43:40.126
1403,1,43,1,0,0,0,,22,6079834,2025-07-11 14:08:43.834
1404,1,1,0,0,0,0,,22,6079834,2025-07-11 17:39:32.919
1405,2,67,2,0,0,0,,22,6079834,2025-07-11 18:14:40.476
1406,2,1,0,0,0,0,,22,6079834,2025-07-11 19:34:12.304
1407,1,67,5,1,0,0,,2,6092647,2025-07-12 11:18:13.659
1409,2,120,9,1,0,0,,2,6092647,2025-07-12 11:20:54.780
1413,2,0,19,2,0,0,,2,6092647,2025-07-14 10:45:15.823
1414,2,67,0,0,0,0,,2,6092647,2025-07-14 10:46:05.780
1415,2,0,10,0,0,0,,2,6092647,2025-07-14 10:46:39.379
1419,1,35,1,0,0,0,,22,6079834,2025-07-14 13:51:09.670
1421,2,4,0,0,0,0,,22,6079834,2025-07-14 16:46:09.302
1428,2,1,0,0,0,0,,22,6079834,2025-07-15 10:20:43.317
1433,2,1,0,0,0,0,,22,6079834,2025-07-15 15:32:17.951
1438,1,29,0,0,0,0,,22,6079834,2025-07-16 13:10:09.898
1446,2,1,1,0,0,0,,22,6079834,2025-07-17 14:06:34.732
1447,1,30,2,0,0,0,,22,6079834,2025-07-17 14:10:04.957
1448,2,30,2,0,0,0,,22,6079834,2025-07-17 17:05:32.037
1452,2,1,0,0,0,0,,22,6079834,2025-07-18 10:06:22.481
1456,2,40,7,1,0,0,,2,6092647,2025-07-19 12:15:20.904
1458,2,48,4,0,0,0,,2,6092647,2025-07-20 12:01:22.003
1459,2,10,0,0,0,0,,2,6092647,2025-07-20 12:01:56.946
1464,2,6,0,0,0,0,,22,6079834,2025-07-21 17:07:31.267
1467,1,1,0,0,0,0,,22,6079834,2025-07-22 10:16:13.575
1473,2,29,1,0,0,0,,22,6079834,2025-07-22 17:01:57.970
1483,1,0,1,0,0,0,,22,6079834,2025-07-25 12:35:33.921
1486,2,1,0,0,0,0,,22,6079834,2025-07-25 17:15:23.729
1489,2,4,0,0,0,0,,22,6079834,2025-07-25 17:55:47.013
1492,2,0,1,0,0,0,,22,6079834,2025-07-25 22:53:24.512
1493,1,33,3,0,0,0,,2,6092647,2025-07-26 14:21:32.498
1494,2,36,3,0,0,0,,2,6092647,2025-07-26 14:22:42.036
1495,1,28,8,3,0,0,,2,6092647,2025-07-27 00:37:34.301
1496,2,35,7,2,0,0,,2,6092647,2025-07-27 00:38:38.102
1497,1,1,0,0,0,0,,22,6079834,2025-07-28 11:31:31.628
1498,2,1,0,0,0,0,,22,6079834,2025-07-28 11:54:55.739
1499,1,37,7,0,0,0,,22,6079834,2025-07-28 14:14:55.639
1500,2,37,7,0,0,0,,22,6079834,2025-07-28 17:02:19.618
1501,1,1,0,0,0,0,,22,6079834,2025-07-28 17:52:28.401
1502,1,12,0,0,0,0,,2,6092647,2025-07-28 19:06:31.925
1503,2,5,2,1,0,0,,2,6092647,2025-07-28 19:07:17.683
975,1,2,0,0,0,0,,2,6092647,2025-05-10 00:11:08.721
976,1,0,2,6,0,0,,2,6092647,2025-05-10 00:12:04.434
977,1,0,8,0,0,0,,2,6092647,2025-05-10 00:12:43.290
978,2,0,10,6,0,0,,2,6092647,2025-05-10 00:15:10.826
979,2,2,0,0,0,0,,2,6092647,2025-05-10 00:16:36.858
980,1,0,1,0,0,0,,2,6092647,2025-05-10 20:39:50.535
981,2,0,2,0,0,0,,2,6092647,2025-05-10 20:40:07.929
982,1,4,0,0,0,0,,2,6092647,2025-05-10 23:21:03.270
983,2,4,0,0,0,0,,2,6092647,2025-05-10 23:21:27.693
984,1,6,0,0,0,0,,2,6092647,2025-05-12 00:24:37.806
985,2,9,0,0,0,0,,2,6092647,2025-05-12 00:25:18.983
986,1,1,0,0,0,0,,22,6079834,2025-05-12 09:01:18.615
987,1,0,1,0,0,0,,22,6079834,2025-05-12 12:04:26.060
988,2,1,0,0,0,0,,22,6079834,2025-05-12 12:04:37.815
989,1,1,0,0,0,0,,7,6124202,2025-05-12 16:29:59.402
990,2,0,1,0,0,0,,22,6079834,2025-05-12 17:03:09.590
991,1,5,1,0,0,0,,2,6092647,2025-05-13 08:28:09.192
992,2,18,1,0,0,0,,2,6092647,2025-05-13 08:28:48.940
993,1,13,1,0,0,0,,2,6092647,2025-05-13 20:20:14.283
994,2,6,1,0,0,0,,2,6092647,2025-05-13 20:23:23.229
995,1,0,3,0,0,0,,2,6092647,2025-05-14 10:40:11.253
996,1,28,0,0,0,0,,2,6092647,2025-05-14 10:40:38.858
997,2,19,1,0,0,0,,2,6092647,2025-05-14 10:41:55.188
998,1,29,2,0,0,0,,2,6092647,2025-05-15 12:11:11.942
999,2,34,3,0,0,0,,2,6092647,2025-05-15 12:12:16.306
1000,1,2,1,0,0,0,,7,6124202,2025-05-15 20:02:39.648
1001,2,1,1,0,0,0,,7,6124202,2025-05-15 20:03:04.390
1002,1,2,1,2,0,0,,22,6079834,2025-05-16 13:07:10.028
1003,2,1,0,0,0,0,,22,6079834,2025-05-16 13:07:23.460
1004,1,27,5,0,0,0,,2,6092647,2025-05-16 13:30:05.739
1005,2,26,5,0,0,0,,2,6092647,2025-05-16 13:31:26.726
1006,1,1,0,0,0,0,,22,6079834,2025-05-16 18:04:40.166
1007,2,1,1,2,0,0,,22,6079834,2025-05-16 18:06:48.578
1008,2,1,0,0,0,0,,22,6079834,2025-05-17 09:37:22.808
1009,2,2,0,0,0,0,,7,6124202,2025-05-17 10:37:23.595
1010,1,1,0,0,0,0,,22,6079834,2025-05-17 10:59:07.052
1011,2,1,0,0,0,0,,22,6079834,2025-05-17 10:59:20.122
1012,1,23,4,0,0,0,,2,6092647,2025-05-17 14:12:45.912
1013,2,30,3,0,0,0,,2,6092647,2025-05-17 14:13:24.949
1014,1,1,0,0,0,0,,22,6079834,2025-05-17 14:54:08.411
1015,2,1,0,0,0,0,,22,6079834,2025-05-17 14:54:21.186
1016,1,13,1,0,0,0,,2,6092647,2025-05-18 10:10:26.244
1017,2,17,3,0,0,0,,2,6092647,2025-05-18 10:11:11.859
1018,1,6,2,0,0,0,,2,6092647,2025-05-18 22:00:23.382
1019,1,9,2,0,0,0,,2,6092647,2025-05-18 22:01:08.105
1020,2,18,4,0,0,0,,2,6092647,2025-05-18 22:06:41.316
1021,1,1,0,0,0,0,,22,6079834,2025-05-19 09:22:00.298
1022,2,1,0,0,0,0,,22,6079834,2025-05-19 13:13:32.506
1023,1,1,0,0,0,0,,22,6079834,2025-05-19 14:03:30.272
1024,2,1,0,0,0,0,,22,6079834,2025-05-19 16:58:55.563
1025,1,1,0,0,0,0,,22,6079834,2025-05-20 10:34:27.368
1026,2,1,0,0,0,0,,22,6079834,2025-05-20 11:00:50.316
1027,1,1,0,0,0,0,,7,6124202,2025-05-20 16:54:31.544
1028,2,1,0,0,0,0,,7,6124202,2025-05-20 20:16:55.373
1029,1,2,0,0,0,0,,2,6092647,2025-05-20 21:43:08.959
1030,1,1,0,0,0,0,,22,6079834,2025-05-21 11:27:01.154
1031,2,1,0,0,0,0,,22,6079834,2025-05-21 12:04:13.539
1032,1,75,1,0,0,0,,2,6092647,2025-05-21 13:57:55.947
1033,2,22,1,0,0,0,,2,6092647,2025-05-21 13:58:41.782
1034,1,3,0,0,0,0,,7,6124202,2025-05-21 19:43:47.603
1035,2,2,0,0,0,0,,7,6124202,2025-05-21 19:44:05.881
1036,1,1,0,0,0,0,,22,6079834,2025-05-22 14:01:18.365
1037,2,1,0,0,0,0,,22,6079834,2025-05-22 14:01:26.688
1038,1,28,2,0,0,0,,2,6092647,2025-05-22 20:48:34.209
1039,1,2,0,0,0,0,,2,6092647,2025-05-22 20:49:16.128
1040,2,47,1,0,0,0,,2,6092647,2025-05-22 20:51:05.856
1041,1,34,2,0,0,0,,2,6092647,2025-05-23 12:49:02.011
1042,2,59,3,0,0,0,,2,6092647,2025-05-23 12:50:33.460
1043,1,1,0,0,0,0,,22,6079834,2025-05-23 13:17:33.586
1044,2,1,0,0,0,0,,22,6079834,2025-05-23 13:19:28.059
1045,1,17,0,0,0,0,,2,6092647,2025-05-24 09:12:23.756
1046,2,18,0,0,0,0,,2,6092647,2025-05-24 09:13:08.354
1047,1,16,0,0,0,0,,2,6092647,2025-05-25 08:36:01.500
1048,1,14,0,0,0,0,,2,6092647,2025-05-25 08:38:48.897
1049,2,35,0,0,0,0,,2,6092647,2025-05-25 08:39:19.097
1050,1,1,0,0,0,0,,22,6079834,2025-05-26 11:15:17.446
1051,2,1,0,0,0,0,,22,6079834,2025-05-26 11:43:28.131
1052,2,1,0,0,0,0,,7,6124202,2025-05-26 17:46:22.128
1053,1,2,2,1,0,0,,2,6092647,2025-05-26 23:59:37.361
1054,2,11,2,1,0,0,,2,6092647,2025-05-27 00:01:18.278
